,0,1,2,3,4
1286,0.25252524,0.48218673,0.5135067,0.47163457,0.7703825
1287,0.25252524,0.5550024,0.5999557,0.5854795,0.017169366
1288,0.25252524,0.47564563,0.4962955,0.6044007,0.100131266
1289,0.25252524,0.53609127,0.4882766,0.57995564,0.20875691
1290,0.25252524,0.4515573,0.43879065,0.591969,0.05445854
1291,0.25252524,0.52303296,0.5030284,0.5375512,0.67708635
1292,0.25252524,0.48630297,0.49091145,0.5378568,0.7112935
1293,0.25252524,0.4545749,0.5239757,0.47516116,0.52149904
1294,0.25252524,0.56562626,0.5009879,0.42371136,0.13192149
1295,0.25252524,0.50742346,0.59678674,0.537002,0.11551141
1296,0.25252524,0.5388238,0.5085555,0.5136493,0.70232666
1297,0.25252524,0.5516153,0.5248216,0.5449605,0.34633863
1298,0.25252524,0.41839817,0.49347216,0.5603822,0.1262494
1299,0.25252524,0.5100968,0.5715296,0.50956565,0.34576797
1300,0.26262626,0.4395201,0.624376,0.52577585,0.019095128
1301,0.26262626,0.5455185,0.5964441,0.4778158,0.09319075
1302,0.26262626,0.5027155,0.4552665,0.5151366,0.63921446
1303,0.26262626,0.460629,0.5264602,0.52193385,0.57911026
1304,0.26262626,0.50282806,0.40864292,0.47991064,0.17350654
1305,0.26262626,0.4887188,0.47864366,0.49551314,0.88630134
1306,0.26262626,0.48670992,0.49631768,0.51454973,0.9227693
1307,0.26262626,0.49052453,0.55293053,0.50794756,0.55381864
1308,0.26262626,0.5007476,0.4138303,0.563241,0.101770036
1309,0.26262626,0.5659181,0.48214084,0.45214206,0.24885014
1310,0.26262626,0.49934027,0.49071142,0.55807275,0.50065863
1311,0.26262626,0.5749264,0.32007688,0.5288265,0.00042498714
1312,0.26262626,0.46762705,0.5506894,0.52033055,0.44657367
1313,0.26262626,0.6081529,0.5648069,0.4612966,0.030838622
1314,0.26262626,0.5157425,0.53381026,0.44730178,0.434477
1315,0.26262626,0.45450896,0.481683,0.52268445,0.55771554
1316,0.26262626,0.5086162,0.46707606,0.5470951,0.5090365
1317,0.26262626,0.50749356,0.40751523,0.47635707,0.15981881
1318,0.26262626,0.5520089,0.54838294,0.47936046,0.3347519
1319,0.26262626,0.48154393,0.51771456,0.46092236,0.64642453
1320,0.26262626,0.56208515,0.5214405,0.4929264,0.41775498
1321,0.26262626,0.44407856,0.4799773,0.47251058,0.42453673
1322,0.26262626,0.4607411,0.48221663,0.52620447,0.60119444
1323,0.26262626,0.53946257,0.5225322,0.50147974,0.66137344
1324,0.26262626,0.49249336,0.42939612,0.4927217,0.36101115
1325,0.26262626,0.4534296,0.46162534,0.45602548,0.3279038
1326,0.26262626,0.5291885,0.46054518,0.48516256,0.59110564
1327,0.26262626,0.4724755,0.38896286,0.46140537,0.05418895
1328,0.26262626,0.47878632,0.47013706,0.5394918,0.55973977
1329,0.26262626,0.49308607,0.5277715,0.45858333,0.6023723
1330,0.26262626,0.5869117,0.59818274,0.5259185,0.02807005
1331,0.26262626,0.5089518,0.5624377,0.4753803,0.39973804
1332,0.26262626,0.43623006,0.5786129,0.48453024,0.12280185
1333,0.26262626,0.5475279,0.39953572,0.52069384,0.077611335
1334,0.26262626,0.50707805,0.4753326,0.46526787,0.6886788
1335,0.26262626,0.46851864,0.5153717,0.47087196,0.66023356
1336,0.26262626,0.48218673,0.5135067,0.47163457,0.7703825
1337,0.26262626,0.5550024,0.5999557,0.5854795,0.017169366
1338,0.26262626,0.47564563,0.4962955,0.6044007,0.100131266
1339,0.26262626,0.53609127,0.4882766,0.57995564,0.20875691
1340,0.26262626,0.4515573,0.43879065,0.591969,0.05445854
1341,0.26262626,0.52303296,0.5030284,0.5375512,0.67708635
1342,0.26262626,0.48630297,0.49091145,0.5378568,0.7112935
1343,0.26262626,0.4545749,0.5239757,0.47516116,0.52149904
1344,0.26262626,0.56562626,0.5009879,0.42371136,0.13192149
1345,0.26262626,0.50742346,0.59678674,0.537002,0.11551141
1346,0.26262626,0.5388238,0.5085555,0.5136493,0.70232666
1347,0.26262626,0.5516153,0.5248216,0.5449605,0.34633863
1348,0.26262626,0.41839817,0.49347216,0.5603822,0.1262494
1349,0.26262626,0.5100968,0.5715296,0.50956565,0.34576797
1350,0.27272728,0.4395201,0.624376,0.52577585,0.019095128
1351,0.27272728,0.5455185,0.5964441,0.4778158,0.09319075
1352,0.27272728,0.5027155,0.4552665,0.5151366,0.63921446
1353,0.27272728,0.460629,0.5264602,0.52193385,0.57911026
1354,0.27272728,0.50282806,0.40864292,0.47991064,0.17350654
1355,0.27272728,0.4887188,0.47864366,0.49551314,0.88630134
1356,0.27272728,0.48670992,0.49631768,0.51454973,0.9227693
1357,0.27272728,0.49052453,0.55293053,0.50794756,0.55381864
1358,0.27272728,0.5007476,0.4138303,0.563241,0.101770036
1359,0.27272728,0.5659181,0.48214084,0.45214206,0.24885014
1360,0.27272728,0.49934027,0.49071142,0.55807275,0.50065863
1361,0.27272728,0.5749264,0.32007688,0.5288265,0.00042498714
1362,0.27272728,0.46762705,0.5506894,0.52033055,0.44657367
1363,0.27272728,0.6081529,0.5648069,0.4612966,0.030838622
1364,0.27272728,0.5157425,0.53381026,0.44730178,0.434477
1365,0.27272728,0.45450896,0.481683,0.52268445,0.55771554
1366,0.27272728,0.5086162,0.46707606,0.5470951,0.5090365
1367,0.27272728,0.50749356,0.40751523,0.47635707,0.15981881
1368,0.27272728,0.5520089,0.54838294,0.47936046,0.3347519
1369,0.27272728,0.48154393,0.51771456,0.46092236,0.64642453
1370,0.27272728,0.56208515,0.5214405,0.4929264,0.41775498
1371,0.27272728,0.44407856,0.4799773,0.47251058,0.42453673
1372,0.27272728,0.4607411,0.48221663,0.52620447,0.60119444
1373,0.27272728,0.53946257,0.5225322,0.50147974,0.66137344
1374,0.27272728,0.49249336,0.42939612,0.4927217,0.36101115
1375,0.27272728,0.4534296,0.46162534,0.45602548,0.3279038
1376,0.27272728,0.5291885,0.46054518,0.48516256,0.59110564
1377,0.27272728,0.4724755,0.38896286,0.46140537,0.05418895
1378,0.27272728,0.47878632,0.47013706,0.5394918,0.55973977
1379,0.27272728,0.49308607,0.5277715,0.45858333,0.6023723
1380,0.27272728,0.5869117,0.59818274,0.5259185,0.02807005
1381,0.27272728,0.5089518,0.5624377,0.4753803,0.39973804
1382,0.27272728,0.43623006,0.5786129,0.48453024,0.12280185
1383,0.27272728,0.5475279,0.39953572,0.52069384,0.077611335
1384,0.27272728,0.50707805,0.4753326,0.46526787,0.6886788
1385,0.27272728,0.46851864,0.5153717,0.47087196,0.66023356
1386,0.27272728,0.48218673,0.5135067,0.47163457,0.7703825
1387,0.27272728,0.5550024,0.5999557,0.5854795,0.017169366
1388,0.27272728,0.47564563,0.4962955,0.6044007,0.100131266
1389,0.27272728,0.53609127,0.4882766,0.57995564,0.20875691
1390,0.27272728,0.4515573,0.43879065,0.591969,0.05445854
1391,0.27272728,0.52303296,0.5030284,0.5375512,0.67708635
1392,0.27272728,0.48630297,0.49091145,0.5378568,0.7112935
1393,0.27272728,0.4545749,0.5239757,0.47516116,0.52149904
1394,0.27272728,0.56562626,0.5009879,0.42371136,0.13192149
1395,0.27272728,0.50742346,0.59678674,0.537002,0.11551141
1396,0.27272728,0.5388238,0.5085555,0.5136493,0.70232666
1397,0.27272728,0.5516153,0.5248216,0.5449605,0.34633863
1398,0.27272728,0.41839817,0.49347216,0.5603822,0.1262494
1399,0.27272728,0.5100968,0.5715296,0.50956565,0.34576797
1400,0.28282827,0.4395201,0.624376,0.52577585,0.019095128
1401,0.28282827,0.5455185,0.5964441,0.4778158,0.09319075
1402,0.28282827,0.5027155,0.4552665,0.5151366,0.63921446
1403,0.28282827,0.460629,0.5264602,0.52193385,0.57911026
1404,0.28282827,0.50282806,0.40864292,0.47991064,0.17350654
1405,0.28282827,0.4887188,0.47864366,0.49551314,0.88630134
1406,0.28282827,0.48670992,0.49631768,0.51454973,0.9227693
1407,0.28282827,0.49052453,0.55293053,0.50794756,0.55381864
1408,0.28282827,0.5007476,0.4138303,0.563241,0.101770036
1409,0.28282827,0.5659181,0.48214084,0.45214206,0.24885014
1410,0.28282827,0.49934027,0.49071142,0.55807275,0.50065863
1411,0.28282827,0.5749264,0.32007688,0.5288265,0.00042498714
1412,0.28282827,0.46762705,0.5506894,0.52033055,0.44657367
1413,0.28282827,0.6081529,0.5648069,0.4612966,0.030838622
1414,0.28282827,0.5157425,0.53381026,0.44730178,0.434477
1415,0.28282827,0.45450896,0.481683,0.52268445,0.55771554
1416,0.28282827,0.5086162,0.46707606,0.5470951,0.5090365
1417,0.28282827,0.50749356,0.40751523,0.47635707,0.15981881
1418,0.28282827,0.5520089,0.54838294,0.47936046,0.3347519
1419,0.28282827,0.48154393,0.51771456,0.46092236,0.64642453
1420,0.28282827,0.56208515,0.5214405,0.4929264,0.41775498
1421,0.28282827,0.44407856,0.4799773,0.47251058,0.42453673
1422,0.28282827,0.4607411,0.48221663,0.52620447,0.60119444
1423,0.28282827,0.53946257,0.5225322,0.50147974,0.66137344
1424,0.28282827,0.49249336,0.42939612,0.4927217,0.36101115
1425,0.28282827,0.4534296,0.46162534,0.45602548,0.3279038
1426,0.28282827,0.5291885,0.46054518,0.48516256,0.59110564
1427,0.28282827,0.4724755,0.38896286,0.46140537,0.05418895
1428,0.28282827,0.47878632,0.47013706,0.5394918,0.55973977
1429,0.28282827,0.49308607,0.5277715,0.45858333,0.6023723
1430,0.28282827,0.5869117,0.59818274,0.5259185,0.02807005
1431,0.28282827,0.5089518,0.5624377,0.4753803,0.39973804
1432,0.28282827,0.43623006,0.5786129,0.48453024,0.12280185
1433,0.28282827,0.5475279,0.39953572,0.52069384,0.077611335
1434,0.28282827,0.50707805,0.4753326,0.46526787,0.6886788
1435,0.28282827,0.46851864,0.5153717,0.47087196,0.66023356
1436,0.28282827,0.48218673,0.5135067,0.47163457,0.7703825
1437,0.28282827,0.5550024,0.5999557,0.5854795,0.017169366
1438,0.28282827,0.47564563,0.4962955,0.6044007,0.100131266
1439,0.28282827,0.53609127,0.4882766,0.57995564,0.20875691
1440,0.28282827,0.4515573,0.43879065,0.591969,0.05445854
1441,0.28282827,0.52303296,0.5030284,0.5375512,0.67708635
1442,0.28282827,0.48630297,0.49091145,0.5378568,0.7112935
1443,0.28282827,0.4545749,0.5239757,0.47516116,0.52149904
1444,0.28282827,0.56562626,0.5009879,0.42371136,0.13192149
1445,0.28282827,0.50742346,0.59678674,0.537002,0.11551141
1446,0.28282827,0.5388238,0.5085555,0.5136493,0.70232666
1447,0.28282827,0.5516153,0.5248216,0.5449605,0.34633863
1448,0.28282827,0.41839817,0.49347216,0.5603822,0.1262494
1449,0.28282827,0.5100968,0.5715296,0.50956565,0.34576797
1450,0.2929293,0.4395201,0.624376,0.52577585,0.019095128
1451,0.2929293,0.5455185,0.5964441,0.4778158,0.09319075
1452,0.2929293,0.5027155,0.4552665,0.5151366,0.63921446
1453,0.2929293,0.460629,0.5264602,0.52193385,0.57911026
1454,0.2929293,0.50282806,0.40864292,0.47991064,0.17350654
1455,0.2929293,0.4887188,0.47864366,0.49551314,0.88630134
1456,0.2929293,0.48670992,0.49631768,0.51454973,0.9227693
1457,0.2929293,0.49052453,0.55293053,0.50794756,0.55381864
1458,0.2929293,0.5007476,0.4138303,0.563241,0.101770036
1459,0.2929293,0.5659181,0.48214084,0.45214206,0.24885014
1460,0.2929293,0.49934027,0.49071142,0.55807275,0.50065863
1461,0.2929293,0.5749264,0.32007688,0.5288265,0.00042498714
1462,0.2929293,0.46762705,0.5506894,0.52033055,0.44657367
1463,0.2929293,0.6081529,0.5648069,0.4612966,0.030838622
1464,0.2929293,0.5157425,0.53381026,0.44730178,0.434477
1465,0.2929293,0.45450896,0.481683,0.52268445,0.55771554
1466,0.2929293,0.5086162,0.46707606,0.5470951,0.5090365
1467,0.2929293,0.50749356,0.40751523,0.47635707,0.15981881
1468,0.2929293,0.5520089,0.54838294,0.47936046,0.3347519
1469,0.2929293,0.48154393,0.51771456,0.46092236,0.64642453
1470,0.2929293,0.56208515,0.5214405,0.4929264,0.41775498
1471,0.2929293,0.44407856,0.4799773,0.47251058,0.42453673
1472,0.2929293,0.4607411,0.48221663,0.52620447,0.60119444
1473,0.2929293,0.53946257,0.5225322,0.50147974,0.66137344
1474,0.2929293,0.49249336,0.42939612,0.4927217,0.36101115
1475,0.2929293,0.4534296,0.46162534,0.45602548,0.3279038
1476,0.2929293,0.5291885,0.46054518,0.48516256,0.59110564
1477,0.2929293,0.4724755,0.38896286,0.46140537,0.05418895
1478,0.2929293,0.47878632,0.47013706,0.5394918,0.55973977
1479,0.2929293,0.49308607,0.5277715,0.45858333,0.6023723
1480,0.2929293,0.5869117,0.59818274,0.5259185,0.02807005
1481,0.2929293,0.5089518,0.5624377,0.4753803,0.39973804
1482,0.2929293,0.43623006,0.5786129,0.48453024,0.12280185
1483,0.2929293,0.5475279,0.39953572,0.52069384,0.077611335
1484,0.2929293,0.50707805,0.4753326,0.46526787,0.6886788
1485,0.2929293,0.46851864,0.5153717,0.47087196,0.66023356
1486,0.2929293,0.48218673,0.5135067,0.47163457,0.7703825
1487,0.2929293,0.5550024,0.5999557,0.5854795,0.017169366
1488,0.2929293,0.47564563,0.4962955,0.6044007,0.100131266
1489,0.2929293,0.53609127,0.4882766,0.57995564,0.20875691
1490,0.2929293,0.4515573,0.43879065,0.591969,0.05445854
1491,0.2929293,0.52303296,0.5030284,0.5375512,0.67708635
1492,0.2929293,0.48630297,0.49091145,0.5378568,0.7112935
1493,0.2929293,0.4545749,0.5239757,0.47516116,0.52149904
1494,0.2929293,0.56562626,0.5009879,0.42371136,0.13192149
1495,0.2929293,0.50742346,0.59678674,0.537002,0.11551141
1496,0.2929293,0.5388238,0.5085555,0.5136493,0.70232666
1497,0.2929293,0.5516153,0.5248216,0.5449605,0.34633863
1498,0.2929293,0.41839817,0.49347216,0.5603822,0.1262494
1499,0.2929293,0.5100968,0.5715296,0.50956565,0.34576797
1500,0.3030303,0.4395201,0.624376,0.52577585,0.019095128
1501,0.3030303,0.5455185,0.5964441,0.4778158,0.09319075
1502,0.3030303,0.5027155,0.4552665,0.5151366,0.63921446
1503,0.3030303,0.460629,0.5264602,0.52193385,0.57911026
1504,0.3030303,0.50282806,0.40864292,0.47991064,0.17350654
1505,0.3030303,0.4887188,0.47864366,0.49551314,0.88630134
1506,0.3030303,0.48670992,0.49631768,0.51454973,0.9227693
1507,0.3030303,0.49052453,0.55293053,0.50794756,0.55381864
1508,0.3030303,0.5007476,0.4138303,0.563241,0.101770036
1509,0.3030303,0.5659181,0.48214084,0.45214206,0.24885014
1510,0.3030303,0.49934027,0.49071142,0.55807275,0.50065863
1511,0.3030303,0.5749264,0.32007688,0.5288265,0.00042498714
1512,0.3030303,0.46762705,0.5506894,0.52033055,0.44657367
1513,0.3030303,0.6081529,0.5648069,0.4612966,0.030838622
1514,0.3030303,0.5157425,0.53381026,0.44730178,0.434477
1515,0.3030303,0.45450896,0.481683,0.52268445,0.55771554
1516,0.3030303,0.5086162,0.46707606,0.5470951,0.5090365
1517,0.3030303,0.50749356,0.40751523,0.47635707,0.15981881
1518,0.3030303,0.5520089,0.54838294,0.47936046,0.3347519
1519,0.3030303,0.48154393,0.51771456,0.46092236,0.64642453
1520,0.3030303,0.56208515,0.5214405,0.4929264,0.41775498
1521,0.3030303,0.44407856,0.4799773,0.47251058,0.42453673
1522,0.3030303,0.4607411,0.48221663,0.52620447,0.60119444
1523,0.3030303,0.53946257,0.5225322,0.50147974,0.66137344
1524,0.3030303,0.49249336,0.42939612,0.4927217,0.36101115
1525,0.3030303,0.4534296,0.46162534,0.45602548,0.3279038
1526,0.3030303,0.5291885,0.46054518,0.48516256,0.59110564
1527,0.3030303,0.4724755,0.38896286,0.46140537,0.05418895
1528,0.3030303,0.47878632,0.47013706,0.5394918,0.55973977
1529,0.3030303,0.49308607,0.5277715,0.45858333,0.6023723
1530,0.3030303,0.5869117,0.59818274,0.5259185,0.02807005
1531,0.3030303,0.5089518,0.5624377,0.4753803,0.39973804
1532,0.3030303,0.43623006,0.5786129,0.48453024,0.12280185
1533,0.3030303,0.5475279,0.39953572,0.52069384,0.077611335
1534,0.3030303,0.50707805,0.4753326,0.46526787,0.6886788
1535,0.3030303,0.46851864,0.5153717,0.47087196,0.66023356
1536,0.3030303,0.48218673,0.5135067,0.47163457,0.7703825
1537,0.3030303,0.5550024,0.5999557,0.5854795,0.017169366
1538,0.3030303,0.47564563,0.4962955,0.6044007,0.100131266
1539,0.3030303,0.53609127,0.4882766,0.57995564,0.20875691
1540,0.3030303,0.4515573,0.43879065,0.591969,0.05445854
1541,0.3030303,0.52303296,0.5030284,0.5375512,0.67708635
1542,0.3030303,0.48630297,0.49091145,0.5378568,0.7112935
1543,0.3030303,0.4545749,0.5239757,0.47516116,0.52149904
1544,0.3030303,0.56562626,0.5009879,0.42371136,0.13192149
1545,0.3030303,0.50742346,0.59678674,0.537002,0.11551141
1546,0.3030303,0.5388238,0.5085555,0.5136493,0.70232666
1547,0.3030303,0.5516153,0.5248216,0.5449605,0.34633863
1548,0.3030303,0.41839817,0.49347216,0.5603822,0.1262494
1549,0.3030303,0.5100968,0.5715296,0.50956565,0.34576797
1550,0.3131313,0.4395201,0.624376,0.52577585,0.019095128
1551,0.3131313,0.5455185,0.5964441,0.4778158,0.09319075
1552,0.3131313,0.5027155,0.4552665,0.5151366,0.63921446
1553,0.3131313,0.460629,0.5264602,0.52193385,0.57911026
1554,0.3131313,0.50282806,0.40864292,0.47991064,0.17350654
1555,0.3131313,0.4887188,0.47864366,0.49551314,0.88630134
1556,0.3131313,0.48670992,0.49631768,0.51454973,0.9227693
1557,0.3131313,0.49052453,0.55293053,0.50794756,0.55381864
1558,0.3131313,0.5007476,0.4138303,0.563241,0.101770036
1559,0.3131313,0.5659181,0.48214084,0.45214206,0.24885014
1560,0.3131313,0.49934027,0.49071142,0.55807275,0.50065863
1561,0.3131313,0.5749264,0.32007688,0.5288265,0.00042498714
1562,0.3131313,0.46762705,0.5506894,0.52033055,0.44657367
1563,0.3131313,0.6081529,0.5648069,0.4612966,0.030838622
1564,0.3131313,0.5157425,0.53381026,0.44730178,0.434477
1565,0.3131313,0.45450896,0.481683,0.52268445,0.55771554
1566,0.3131313,0.5086162,0.46707606,0.5470951,0.5090365
1567,0.3131313,0.50749356,0.40751523,0.47635707,0.15981881
1568,0.3131313,0.5520089,0.54838294,0.47936046,0.3347519
1569,0.3131313,0.48154393,0.51771456,0.46092236,0.64642453
1570,0.3131313,0.56208515,0.5214405,0.4929264,0.41775498
1571,0.3131313,0.44407856,0.4799773,0.47251058,0.42453673
1572,0.3131313,0.4607411,0.48221663,0.52620447,0.60119444
1573,0.3131313,0.53946257,0.5225322,0.50147974,0.66137344
1574,0.3131313,0.49249336,0.42939612,0.4927217,0.36101115
1575,0.3131313,0.4534296,0.46162534,0.45602548,0.3279038
1576,0.3131313,0.5291885,0.46054518,0.48516256,0.59110564
1577,0.3131313,0.4724755,0.38896286,0.46140537,0.05418895
1578,0.3131313,0.47878632,0.47013706,0.5394918,0.55973977
1579,0.3131313,0.49308607,0.5277715,0.45858333,0.6023723
1580,0.3131313,0.5869117,0.59818274,0.5259185,0.02807005
1581,0.3131313,0.5089518,0.5624377,0.4753803,0.39973804
1582,0.3131313,0.43623006,0.5786129,0.48453024,0.12280185
1583,0.3131313,0.5475279,0.39953572,0.52069384,0.077611335
1584,0.3131313,0.50707805,0.4753326,0.46526787,0.6886788
1585,0.3131313,0.46851864,0.5153717,0.47087196,0.66023356
1586,0.3131313,0.48218673,0.5135067,0.47163457,0.7703825
1587,0.3131313,0.5550024,0.5999557,0.5854795,0.017169366
1588,0.3131313,0.47564563,0.4962955,0.6044007,0.100131266
1589,0.3131313,0.53609127,0.4882766,0.57995564,0.20875691
1590,0.3131313,0.4515573,0.43879065,0.591969,0.05445854
1591,0.3131313,0.52303296,0.5030284,0.5375512,0.67708635
1592,0.3131313,0.48630297,0.49091145,0.5378568,0.7112935
1593,0.3131313,0.4545749,0.5239757,0.47516116,0.52149904
1594,0.3131313,0.56562626,0.5009879,0.42371136,0.13192149
1595,0.3131313,0.50742346,0.59678674,0.537002,0.11551141
1596,0.3131313,0.5388238,0.5085555,0.5136493,0.70232666
1597,0.3131313,0.5516153,0.5248216,0.5449605,0.34633863
1598,0.3131313,0.41839817,0.49347216,0.5603822,0.1262494
1599,0.3131313,0.5100968,0.5715296,0.50956565,0.34576797
1600,0.32323232,0.4395201,0.624376,0.52577585,0.019095128
1601,0.32323232,0.5455185,0.5964441,0.4778158,0.09319075
1602,0.32323232,0.5027155,0.4552665,0.5151366,0.63921446
1603,0.32323232,0.460629,0.5264602,0.52193385,0.57911026
1604,0.32323232,0.50282806,0.40864292,0.47991064,0.17350654
1605,0.32323232,0.4887188,0.47864366,0.49551314,0.88630134
1606,0.32323232,0.48670992,0.49631768,0.51454973,0.9227693
1607,0.32323232,0.49052453,0.55293053,0.50794756,0.55381864
1608,0.32323232,0.5007476,0.4138303,0.563241,0.101770036
1609,0.32323232,0.5659181,0.48214084,0.45214206,0.24885014
1610,0.32323232,0.49934027,0.49071142,0.55807275,0.50065863
1611,0.32323232,0.5749264,0.32007688,0.5288265,0.00042498714
1612,0.32323232,0.46762705,0.5506894,0.52033055,0.44657367
1613,0.32323232,0.6081529,0.5648069,0.4612966,0.030838622
1614,0.32323232,0.5157425,0.53381026,0.44730178,0.434477
1615,0.32323232,0.45450896,0.481683,0.52268445,0.55771554
1616,0.32323232,0.5086162,0.46707606,0.5470951,0.5090365
1617,0.32323232,0.50749356,0.40751523,0.47635707,0.15981881
1618,0.32323232,0.5520089,0.54838294,0.47936046,0.3347519
1619,0.32323232,0.48154393,0.51771456,0.46092236,0.64642453
1620,0.32323232,0.56208515,0.5214405,0.4929264,0.41775498
1621,0.32323232,0.44407856,0.4799773,0.47251058,0.42453673
1622,0.32323232,0.4607411,0.48221663,0.52620447,0.60119444
1623,0.32323232,0.53946257,0.5225322,0.50147974,0.66137344
1624,0.32323232,0.49249336,0.42939612,0.4927217,0.36101115
1625,0.32323232,0.4534296,0.46162534,0.45602548,0.3279038
1626,0.32323232,0.5291885,0.46054518,0.48516256,0.59110564
1627,0.32323232,0.4724755,0.38896286,0.46140537,0.05418895
1628,0.32323232,0.47878632,0.47013706,0.5394918,0.55973977
1629,0.32323232,0.49308607,0.5277715,0.45858333,0.6023723
1630,0.32323232,0.5869117,0.59818274,0.5259185,0.02807005
1631,0.32323232,0.5089518,0.5624377,0.4753803,0.39973804
1632,0.32323232,0.43623006,0.5786129,0.48453024,0.12280185
1633,0.32323232,0.5475279,0.39953572,0.52069384,0.077611335
1634,0.32323232,0.50707805,0.4753326,0.46526787,0.6886788
1635,0.32323232,0.46851864,0.5153717,0.47087196,0.66023356
1636,0.32323232,0.48218673,0.5135067,0.47163457,0.7703825
1637,0.32323232,0.5550024,0.5999557,0.5854795,0.017169366
1638,0.32323232,0.47564563,0.4962955,0.6044007,0.100131266
1639,0.32323232,0.53609127,0.4882766,0.57995564,0.20875691
1640,0.32323232,0.4515573,0.43879065,0.591969,0.05445854
1641,0.32323232,0.52303296,0.5030284,0.5375512,0.67708635
1642,0.32323232,0.48630297,0.49091145,0.5378568,0.7112935
1643,0.32323232,0.4545749,0.5239757,0.47516116,0.52149904
1644,0.32323232,0.56562626,0.5009879,0.42371136,0.13192149
1645,0.32323232,0.50742346,0.59678674,0.537002,0.11551141
1646,0.32323232,0.5388238,0.5085555,0.5136493,0.70232666
1647,0.32323232,0.5516153,0.5248216,0.5449605,0.34633863
1648,0.32323232,0.41839817,0.49347216,0.5603822,0.1262494
1649,0.32323232,0.5100968,0.5715296,0.50956565,0.34576797
1650,0.33333334,0.4395201,0.624376,0.52577585,0.019095128
1651,0.33333334,0.5455185,0.5964441,0.4778158,0.09319075
1652,0.33333334,0.5027155,0.4552665,0.5151366,0.63921446
1653,0.33333334,0.460629,0.5264602,0.52193385,0.57911026
1654,0.33333334,0.50282806,0.40864292,0.47991064,0.17350654
1655,0.33333334,0.4887188,0.47864366,0.49551314,0.88630134
1656,0.33333334,0.48670992,0.49631768,0.51454973,0.9227693
1657,0.33333334,0.49052453,0.55293053,0.50794756,0.55381864
1658,0.33333334,0.5007476,0.4138303,0.563241,0.101770036
1659,0.33333334,0.5659181,0.48214084,0.45214206,0.24885014
1660,0.33333334,0.49934027,0.49071142,0.55807275,0.50065863
1661,0.33333334,0.5749264,0.32007688,0.5288265,0.00042498714
1662,0.33333334,0.46762705,0.5506894,0.52033055,0.44657367
1663,0.33333334,0.6081529,0.5648069,0.4612966,0.030838622
1664,0.33333334,0.5157425,0.53381026,0.44730178,0.434477
1665,0.33333334,0.45450896,0.481683,0.52268445,0.55771554
1666,0.33333334,0.5086162,0.46707606,0.5470951,0.5090365
1667,0.33333334,0.50749356,0.40751523,0.47635707,0.15981881
1668,0.33333334,0.5520089,0.54838294,0.47936046,0.3347519
1669,0.33333334,0.48154393,0.51771456,0.46092236,0.64642453
1670,0.33333334,0.56208515,0.5214405,0.4929264,0.41775498
1671,0.33333334,0.44407856,0.4799773,0.47251058,0.42453673
1672,0.33333334,0.4607411,0.48221663,0.52620447,0.60119444
1673,0.33333334,0.53946257,0.5225322,0.50147974,0.66137344
1674,0.33333334,0.49249336,0.42939612,0.4927217,0.36101115
1675,0.33333334,0.4534296,0.46162534,0.45602548,0.3279038
1676,0.33333334,0.5291885,0.46054518,0.48516256,0.59110564
1677,0.33333334,0.4724755,0.38896286,0.46140537,0.05418895
1678,0.33333334,0.47878632,0.47013706,0.5394918,0.55973977
1679,0.33333334,0.49308607,0.5277715,0.45858333,0.6023723
1680,0.33333334,0.5869117,0.59818274,0.5259185,0.02807005
1681,0.33333334,0.5089518,0.5624377,0.4753803,0.39973804
1682,0.33333334,0.43623006,0.5786129,0.48453024,0.12280185
1683,0.33333334,0.5475279,0.39953572,0.52069384,0.077611335
1684,0.33333334,0.50707805,0.4753326,0.46526787,0.6886788
1685,0.33333334,0.46851864,0.5153717,0.47087196,0.66023356
1686,0.33333334,0.48218673,0.5135067,0.47163457,0.7703825
1687,0.33333334,0.5550024,0.5999557,0.5854795,0.017169366
1688,0.33333334,0.47564563,0.4962955,0.6044007,0.100131266
1689,0.33333334,0.53609127,0.4882766,0.57995564,0.20875691
1690,0.33333334,0.4515573,0.43879065,0.591969,0.05445854
1691,0.33333334,0.52303296,0.5030284,0.5375512,0.67708635
1692,0.33333334,0.48630297,0.49091145,0.5378568,0.7112935
1693,0.33333334,0.4545749,0.5239757,0.47516116,0.52149904
1694,0.33333334,0.56562626,0.5009879,0.42371136,0.13192149
1695,0.33333334,0.50742346,0.59678674,0.537002,0.11551141
1696,0.33333334,0.5388238,0.5085555,0.5136493,0.70232666
1697,0.33333334,0.5516153,0.5248216,0.5449605,0.34633863
1698,0.33333334,0.41839817,0.49347216,0.5603822,0.1262494
1699,0.33333334,0.5100968,0.5715296,0.50956565,0.34576797
1700,0.34343433,0.4395201,0.624376,0.52577585,0.019095128
1701,0.34343433,0.5455185,0.5964441,0.4778158,0.09319075
1702,0.34343433,0.5027155,0.4552665,0.5151366,0.63921446
1703,0.34343433,0.460629,0.5264602,0.52193385,0.57911026
1704,0.34343433,0.50282806,0.40864292,0.47991064,0.17350654
1705,0.34343433,0.4887188,0.47864366,0.49551314,0.88630134
1706,0.34343433,0.48670992,0.49631768,0.51454973,0.9227693
1707,0.34343433,0.49052453,0.55293053,0.50794756,0.55381864
1708,0.34343433,0.5007476,0.4138303,0.563241,0.101770036
1709,0.34343433,0.5659181,0.48214084,0.45214206,0.24885014
1710,0.34343433,0.49934027,0.49071142,0.55807275,0.50065863
